[0, 1];[0, 1];[0, 1];;3.1140440311315034;0.00014018898426706728;;3.1140440311315034;0.0;;0.00014018898426706728;0.0;;3.1139038421472365;;0.00598454475402832;0.015988588333129883;0.0009667873382568359;0.0030205249786376953;0.01795339584350586;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1];[0, 1];;2.2218527765241523;0.0010738019050784253;;3.1140440311315034;-0.8921912546073512;;0.00014018898426706728;0.000933612920811358;;3.1139038421472365;;0.008975505828857422;0.04185748100280762;0.0019948482513427734;0.005984067916870117;0.04886937141418457;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1, 3];[0, 1];;1.5645441163170068;0.0023134226951516765;;3.1140440311315034;-1.5494999148144966;;0.00013334541131645493;0.0021800772838352217;;3.1139038421472365;;0.010970115661621094;0.10372257232666016;0.0019948482513427734;0.01795196533203125;0.12167477607727051;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1, 3];[0, 1];;1.1298918604065462;0.0038847111985247504;;3.1140440311315034;-1.9841521707249572;;0.00013334541131645493;0.0037513657872082955;;3.1139038421472365;;0.013966798782348633;0.2443695068359375;0.0029926300048828125;0.04485201835632324;0.2922186851501465;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1, 3];[0, 1];;0.5818343251261254;0.1953709454599397;;3.1140440311315034;-2.532209706005378;;0.00013334541131645493;0.19523760004862323;;3.1139038421472365;;0.015956878662109375;0.5704736709594727;0.0039899349212646484;0.11073064804077148;0.6801574230194092;;100.0;100.0;100.0;;[0, 1]
[0, 1];[0, 1, 3];[0, 1];;0.2139177414312019;0.008401848750324025;;3.1140440311315034;-2.9001262897003013;;0.00013334541131645493;0.00826850333900757;;3.1139038421472365;;0.0199429988861084;1.3005506992340088;0.003987550735473633;0.26326823234558105;1.5628201961517334;;100.0;100.0;100.0;;[0, 1]
[0, 1];[7];[0, 1];;-0.19209183320069823;0.23999026789424202;;3.1140440311315034;-3.3061358643322016;;0.00013167282866556986;0.23985859506557644;;3.1139038421472365;;0.02396368980407715;2.9521026611328125;0.004991054534912109;0.6153500080108643;3.5594775676727295;;100.0;0.0;100.0;;[0, 1]
[0, 1];[7];[0, 1];;-0.6285489401442054;0.02160634214420952;;3.1140440311315034;-3.742592971275709;;0.00013167282866556986;0.02147466931554395;;3.1139038421472365;;0.027925729751586914;6.590342998504639;0.006982088088989258;1.4122493267059326;8.035506010055542;;100.0;0.0;100.0;;[0, 1]
[0, 1];[7];[0, 1];;-1.0476624865874962;0.035156165823793994;;3.1140440311315034;-4.161706517719;;0.00013167282866556986;0.03502449299512842;;3.1139038421472365;;0.03288412094116211;14.789440155029297;0.006980419158935547;3.217426061630249;18.006800889968872;;100.0;0.0;100.0;;[0, 1]
[0, 1];[7];[0, 1];;-1.3254109176618587;0.08530217781082783;;3.1140440311315034;-4.439454948793362;;0.00013167282866556986;0.08517050498216226;;3.1139038421472365;;0.03593277931213379;32.83815908432007;0.008978128433227539;7.231626272201538;40.07981610298157;;100.0;0.0;100.0;;[0, 1]
